ind,PDB_chain,LIG,ro_label,lo_label,pLin_F9,conf_id,conf_rank
221,4FKI_A,ATP,1,0,6.7855624565915,9,9
221,4FKI_A,ATP,1,0,6.4265351576876,10,1
221,4FKI_A,ATP,1,0,6.4006392712329,10,2
221,4FKI_A,ATP,1,0,6.3449379452792,10,3
221,4FKI_A,ATP,1,0,6.342400121223499,10,4
221,4FKI_A,ATP,1,0,6.315654332570899,10,5
221,4FKI_A,ATP,1,0,6.3136215530547,10,6
221,4FKI_A,ATP,1,0,6.3115069380592,10,7
221,4FKI_A,ATP,1,0,6.3011667681614,10,8
221,4FKI_A,ATP,1,0,6.2899452220098,10,9
221,4FKI_A,ATP,1,0,6.5592267113738,11,1
221,4FKI_A,ATP,1,0,6.481957376026499,11,2
221,4FKI_A,ATP,1,0,6.4400825786245,11,3
221,4FKI_A,ATP,1,0,6.439122843633999,11,4
221,4FKI_A,ATP,1,0,6.3941408212242,11,5
221,4FKI_A,ATP,1,0,6.3852724283510005,11,6
221,4FKI_A,ATP,1,0,6.366863406354501,11,7
221,4FKI_A,ATP,1,0,6.3519218556444,11,8
221,4FKI_A,ATP,1,0,6.336210155104101,11,9
221,4FKI_A,ATP,1,0,6.9875881060647,12,1
221,4FKI_A,ATP,1,0,6.9614376032263,12,2
221,4FKI_A,ATP,1,0,6.9220502611217,12,3
221,4FKI_A,ATP,1,0,6.895899758283299,12,4
221,4FKI_A,ATP,1,0,6.8511786456014,12,5
221,4FKI_A,ATP,1,0,6.739088368823699,12,6
221,4FKI_A,ATP,1,0,6.7357670967641,12,7
221,4FKI_A,ATP,1,0,6.7293819636255,12,8
221,4FKI_A,ATP,1,0,6.6764702835143,12,9
221,4FKI_A,ATP,1,0,7.0101955881467,13,1
221,4FKI_A,ATP,1,0,6.962616277646901,13,2
221,4FKI_A,ATP,1,0,6.873879163554999,13,3
221,4FKI_A,ATP,1,0,6.8436253269492,13,4
221,4FKI_A,ATP,1,0,6.8311894294234,13,5
221,4FKI_A,ATP,1,0,6.8288194865589,13,6
221,4FKI_A,ATP,1,0,6.7498797230903,13,7
221,4FKI_A,ATP,1,0,6.701244150316,13,8
221,4FKI_A,ATP,1,0,6.668686825039699,13,9
221,4FKI_A,ATP,1,0,7.056329006483999,14,1
221,4FKI_A,ATP,1,0,7.0402353703658,14,2
221,4FKI_A,ATP,1,0,6.9151775698452,14,3
221,4FKI_A,ATP,1,0,6.910746864821,14,4
221,4FKI_A,ATP,1,0,6.7939845648091,14,5
221,4FKI_A,ATP,1,0,6.7559675580621,14,6
221,4FKI_A,ATP,1,0,6.749204692243299,14,7
221,4FKI_A,ATP,1,0,6.7231080495755995,14,8
221,4FKI_A,ATP,1,0,6.676226852853099,14,9
221,4FKI_A,ATP,1,0,6.918747869094699,15,1
221,4FKI_A,ATP,1,0,6.8354641431292995,15,2
221,4FKI_A,ATP,1,0,6.7749347879533,15,3
221,4FKI_A,ATP,1,0,6.769971063081,15,4
221,4FKI_A,ATP,1,0,6.7681677265717,15,5
221,4FKI_A,ATP,1,0,6.7327144287425,15,6
221,4FKI_A,ATP,1,0,6.650703109884799,15,7
221,4FKI_A,ATP,1,0,6.6311937648695,15,8
221,4FKI_A,ATP,1,0,6.519290953466,15,9
221,4FKI_A,ATP,1,0,6.455031119494301,16,1
221,4FKI_A,ATP,1,0,6.3826219769058,16,2
221,4FKI_A,ATP,1,0,6.3584503934129,16,3
221,4FKI_A,ATP,1,0,6.3543120868423,16,4
221,4FKI_A,ATP,1,0,6.3513657455311,16,5
221,4FKI_A,ATP,1,0,6.3283294651951,16,6
221,4FKI_A,ATP,1,0,6.3247843466573,16,7
221,4FKI_A,ATP,1,0,6.3150268758853,16,8
221,4FKI_A,ATP,1,0,6.300259507045499,16,9
222,1GIJ_A,ATP,1,0,6.4695865317288,1,1
222,1GIJ_A,ATP,1,0,6.4587000511441,1,2
222,1GIJ_A,ATP,1,0,6.4199765468290995,1,3
222,1GIJ_A,ATP,1,0,6.4023649678257,1,4
222,1GIJ_A,ATP,1,0,6.352855705772799,1,5
222,1GIJ_A,ATP,1,0,6.3478507074182,1,6
222,1GIJ_A,ATP,1,0,6.3380016017405,1,7
222,1GIJ_A,ATP,1,0,6.3024748522227005,1,8
222,1GIJ_A,ATP,1,0,6.243927922474399,1,9
222,1GIJ_A,ATP,1,0,6.5036715846469,2,1
222,1GIJ_A,ATP,1,0,6.4623640830807005,2,2
222,1GIJ_A,ATP,1,0,6.4073741617431,2,3
222,1GIJ_A,ATP,1,0,6.3396734308277,2,4
222,1GIJ_A,ATP,1,0,6.338908166040899,2,5
222,1GIJ_A,ATP,1,0,6.3221849681208,2,6
222,1GIJ_A,ATP,1,0,6.2501878415351,2,7
222,1GIJ_A,ATP,1,0,6.2374980171061996,2,8
222,1GIJ_A,ATP,1,0,6.187562758731099,2,9
222,1GIJ_A,ATP,1,0,6.5878947572693995,3,1
222,1GIJ_A,ATP,1,0,6.5773895081122,3,2
222,1GIJ_A,ATP,1,0,6.502192817462601,3,3
222,1GIJ_A,ATP,1,0,6.4763249209863,3,4
222,1GIJ_A,ATP,1,0,6.4257027345564,3,5
222,1GIJ_A,ATP,1,0,6.4178947995205,3,6
222,1GIJ_A,ATP,1,0,6.406883801673399,3,7
222,1GIJ_A,ATP,1,0,6.394804651678901,3,8
222,1GIJ_A,ATP,1,0,6.3808578160974,3,9
222,1GIJ_A,ATP,1,0,6.805479622046799,4,1
222,1GIJ_A,ATP,1,0,6.6669604389663,4,2
222,1GIJ_A,ATP,1,0,6.6179765097863,4,3
222,1GIJ_A,ATP,1,0,6.591614050342599,4,4
222,1GIJ_A,ATP,1,0,6.58907343169,4,5
222,1GIJ_A,ATP,1,0,6.5814333778453,4,6
222,1GIJ_A,ATP,1,0,6.5335113074685,4,7
222,1GIJ_A,ATP,1,0,6.4810242300485,4,8
222,1GIJ_A,ATP,1,0,6.479067000002299,4,9
222,1GIJ_A,ATP,1,0,6.4516384935275,5,1
222,1GIJ_A,ATP,1,0,6.4320605892019,5,2
222,1GIJ_A,ATP,1,0,6.3640003088234,5,3
222,1GIJ_A,ATP,1,0,6.319915755438,5,4
222,1GIJ_A,ATP,1,0,6.3052078432976,5,5
222,1GIJ_A,ATP,1,0,6.2525997546974,5,6
222,1GIJ_A,ATP,1,0,6.221260279542601,5,7
222,1GIJ_A,ATP,1,0,6.216928206918699,5,8
222,1GIJ_A,ATP,1,0,6.1780675986529,5,9
222,1GIJ_A,ATP,1,0,6.7186339806226,6,1
222,1GIJ_A,ATP,1,0,6.7047270102226,6,2
222,1GIJ_A,ATP,1,0,6.6518971729256,6,3
222,1GIJ_A,ATP,1,0,6.6434386909389,6,4
222,1GIJ_A,ATP,1,0,6.641179974498,6,5
222,1GIJ_A,ATP,1,0,6.623764956144799,6,6
222,1GIJ_A,ATP,1,0,6.5621772482478,6,7
222,1GIJ_A,ATP,1,0,6.5288161939691,6,8
222,1GIJ_A,ATP,1,0,6.511039528371399,6,9
222,1GIJ_A,ATP,1,0,6.463926790860599,7,1
222,1GIJ_A,ATP,1,0,6.4357693933681,7,2
222,1GIJ_A,ATP,1,0,6.4167441077433995,7,3
222,1GIJ_A,ATP,1,0,6.364078652890299,7,4
222,1GIJ_A,ATP,1,0,6.3427463798478,7,5
222,1GIJ_A,ATP,1,0,6.2840896173069,7,6
222,1GIJ_A,ATP,1,0,6.26886617172,7,7
222,1GIJ_A,ATP,1,0,6.2392307038587,7,8
222,1GIJ_A,ATP,1,0,6.2121456540764,7,9
222,1GIJ_A,ATP,1,0,6.5967568567984,8,1
222,1GIJ_A,ATP,1,0,6.4857585192488,8,2
222,1GIJ_A,ATP,1,0,6.4660540072143,8,3
222,1GIJ_A,ATP,1,0,6.4487900804662,8,4
222,1GIJ_A,ATP,1,0,6.4372614513912,8,5
222,1GIJ_A,ATP,1,0,6.383151505341499,8,6
222,1GIJ_A,ATP,1,0,6.381738495535699,8,7
222,1GIJ_A,ATP,1,0,6.380459795083799,8,8
222,1GIJ_A,ATP,1,0,6.3626551468426,8,9
222,1GIJ_A,ATP,1,0,6.4763801821229,9,1
222,1GIJ_A,ATP,1,0,6.4283958531149,9,2
222,1GIJ_A,ATP,1,0,6.3982350523806995,9,3
222,1GIJ_A,ATP,1,0,6.377949249521199,9,4
222,1GIJ_A,ATP,1,0,6.3592149540493,9,5
222,1GIJ_A,ATP,1,0,6.3385898900601,9,6
222,1GIJ_A,ATP,1,0,6.3338479065497,9,7
222,1GIJ_A,ATP,1,0,6.327614569166601,9,8
222,1GIJ_A,ATP,1,0,6.314576388332,9,9
222,1GIJ_A,ATP,1,0,6.6376271616501,10,1
222,1GIJ_A,ATP,1,0,6.636428198896099,10,2
222,1GIJ_A,ATP,1,0,6.6329341459321,10,3
222,1GIJ_A,ATP,1,0,6.619733680435,10,4
222,1GIJ_A,ATP,1,0,6.6155198243944,10,5
222,1GIJ_A,ATP,1,0,6.5925458026896,10,6
222,1GIJ_A,ATP,1,0,6.55677493303,10,7
222,1GIJ_A,ATP,1,0,6.493434250047099,10,8
222,1GIJ_A,ATP,1,0,6.4779715693618,10,9
222,1GIJ_A,ATP,1,0,6.4767446239643,11,1
222,1GIJ_A,ATP,1,0,6.473619208404499,11,2
222,1GIJ_A,ATP,1,0,6.4683847743779,11,3
222,1GIJ_A,ATP,1,0,6.4644640136064,11,4
222,1GIJ_A,ATP,1,0,6.4527087434562995,11,5
222,1GIJ_A,ATP,1,0,6.373721405826299,11,6
222,1GIJ_A,ATP,1,0,6.36230399584,11,7
222,1GIJ_A,ATP,1,0,6.3071853616772,11,8
222,1GIJ_A,ATP,1,0,6.3049119534316,11,9
222,1GIJ_A,ATP,1,0,6.5437458474714,12,1
222,1GIJ_A,ATP,1,0,6.512621123518801,12,2
222,1GIJ_A,ATP,1,0,6.4950193366069,12,3
222,1GIJ_A,ATP,1,0,6.4898765374859995,12,4
222,1GIJ_A,ATP,1,0,6.482636602436299,12,5
222,1GIJ_A,ATP,1,0,6.4719012134567,12,6
222,1GIJ_A,ATP,1,0,6.445188299825899,12,7
222,1GIJ_A,ATP,1,0,6.4210034254942,12,8
222,1GIJ_A,ATP,1,0,6.4144378171411,12,9
222,1GIJ_A,ATP,1,0,6.5718675680103,13,1
222,1GIJ_A,ATP,1,0,6.567048641398899,13,2
222,1GIJ_A,ATP,1,0,6.5614343695758,13,3
222,1GIJ_A,ATP,1,0,6.5097608205846,13,4
222,1GIJ_A,ATP,1,0,6.4740969744509,13,5
222,1GIJ_A,ATP,1,0,6.4685575552823,13,6
222,1GIJ_A,ATP,1,0,6.433589020994099,13,7
222,1GIJ_A,ATP,1,0,6.4115243581865995,13,8
222,1GIJ_A,ATP,1,0,6.4076133968415,13,9
222,1GIJ_A,ATP,1,0,6.469126252084,14,1
222,1GIJ_A,ATP,1,0,6.3857809716378,14,2
222,1GIJ_A,ATP,1,0,6.3811858841697005,14,3
222,1GIJ_A,ATP,1,0,6.3723293811694,14,4
222,1GIJ_A,ATP,1,0,6.365721105703,14,5
222,1GIJ_A,ATP,1,0,6.3482501293977,14,6
222,1GIJ_A,ATP,1,0,6.3473799388664,14,7
222,1GIJ_A,ATP,1,0,6.3036486342649996,14,8
222,1GIJ_A,ATP,1,0,6.285855186416099,14,9
222,1GIJ_A,ATP,1,0,6.7029180771845995,15,1
222,1GIJ_A,ATP,1,0,6.5496825908381,15,2
222,1GIJ_A,ATP,1,0,6.5138102941813,15,3
222,1GIJ_A,ATP,1,0,6.477027230326399,15,4
222,1GIJ_A,ATP,1,0,6.463464413434401,15,5
222,1GIJ_A,ATP,1,0,6.4490426064034,15,6
222,1GIJ_A,ATP,1,0,6.428679853108,15,7
222,1GIJ_A,ATP,1,0,6.4286721587979,15,8
222,1GIJ_A,ATP,1,0,6.3875738119052,15,9
222,1GIJ_A,ATP,1,0,6.7807820015306,16,1
222,1GIJ_A,ATP,1,0,6.676314989011501,16,2
222,1GIJ_A,ATP,1,0,6.661958939359,16,3
222,1GIJ_A,ATP,1,0,6.6434806612366994,16,4
222,1GIJ_A,ATP,1,0,6.633025780837801,16,5
222,1GIJ_A,ATP,1,0,6.621987504497599,16,6
222,1GIJ_A,ATP,1,0,6.597964210678,16,7
222,1GIJ_A,ATP,1,0,6.527065316664601,16,8
222,1GIJ_A,ATP,1,0,6.454952071276999,16,9
223,2VTR_A,ATP,1,0,6.719092162486,1,1
223,2VTR_A,ATP,1,0,6.6322731027394,1,2
223,2VTR_A,ATP,1,0,6.6126217540600996,1,3
223,2VTR_A,ATP,1,0,6.6120068840629,1,4
223,2VTR_A,ATP,1,0,6.597529111744899,1,5
223,2VTR_A,ATP,1,0,6.5702607921512,1,6
223,2VTR_A,ATP,1,0,6.5420075641902,1,7
223,2VTR_A,ATP,1,0,6.535599348121299,1,8
223,2VTR_A,ATP,1,0,6.5278347770142,1,9
223,2VTR_A,ATP,1,0,6.6103147666423,2,1
223,2VTR_A,ATP,1,0,6.5985105286998005,2,2
223,2VTR_A,ATP,1,0,6.5759107409279,2,3
223,2VTR_A,ATP,1,0,6.5230158504028,2,4
223,2VTR_A,ATP,1,0,6.5174001776137995,2,5
223,2VTR_A,ATP,1,0,6.517132263056399,2,6
223,2VTR_A,ATP,1,0,6.5126127250582995,2,7
223,2VTR_A,ATP,1,0,6.5043606031482,2,8
223,2VTR_A,ATP,1,0,6.4744397343279,2,9
223,2VTR_A,ATP,1,0,6.7164508063168,3,1
223,2VTR_A,ATP,1,0,6.7069283750804,3,2
223,2VTR_A,ATP,1,0,6.658359256500099,3,3
223,2VTR_A,ATP,1,0,6.64480693585,3,4
223,2VTR_A,ATP,1,0,6.6266945078698996,3,5
223,2VTR_A,ATP,1,0,6.587551997392399,3,6
223,2VTR_A,ATP,1,0,6.5494300722358,3,7
223,2VTR_A,ATP,1,0,6.5043794905157,3,8
223,2VTR_A,ATP,1,0,6.5012323929915,3,9
223,2VTR_A,ATP,1,0,6.767000245208499,4,1
223,2VTR_A,ATP,1,0,6.658339664982199,4,2
223,2VTR_A,ATP,1,0,6.6254067121419995,4,3
223,2VTR_A,ATP,1,0,6.5912845813044,4,4
223,2VTR_A,ATP,1,0,6.5895938648497,4,5
223,2VTR_A,ATP,1,0,6.5807898283891,4,6
223,2VTR_A,ATP,1,0,6.575013968719,4,7
223,2VTR_A,ATP,1,0,6.5570841137348,4,8
223,2VTR_A,ATP,1,0,6.534017056158399,4,9
223,2VTR_A,ATP,1,0,6.6849154746621995,5,1
223,2VTR_A,ATP,1,0,6.667573211182099,5,2
223,2VTR_A,ATP,1,0,6.642110325879099,5,3
223,2VTR_A,ATP,1,0,6.637289294151399,5,4
223,2VTR_A,ATP,1,0,6.6135346190396,5,5
223,2VTR_A,ATP,1,0,6.5990176710207,5,6
223,2VTR_A,ATP,1,0,6.587635937988,5,7
223,2VTR_A,ATP,1,0,6.5088668503075,5,8
223,2VTR_A,ATP,1,0,6.5045662590744,5,9
223,2VTR_A,ATP,1,0,6.367732900070299,6,1
223,2VTR_A,ATP,1,0,6.3357386824019,6,2
223,2VTR_A,ATP,1,0,6.2883734189539,6,3
223,2VTR_A,ATP,1,0,6.282268794396001,6,4
223,2VTR_A,ATP,1,0,6.2623404358833,6,5
223,2VTR_A,ATP,1,0,6.250296962842399,6,6
223,2VTR_A,ATP,1,0,6.2264660341102,6,7
223,2VTR_A,ATP,1,0,6.2010178406119,6,8
223,2VTR_A,ATP,1,0,6.177117663088801,6,9
223,2VTR_A,ATP,1,0,6.6363113832787,7,1
223,2VTR_A,ATP,1,0,6.5974374768391995,7,2
223,2VTR_A,ATP,1,0,6.5806527244383,7,3
223,2VTR_A,ATP,1,0,6.5766480230712006,7,4
223,2VTR_A,ATP,1,0,6.5386876857616,7,5
223,2VTR_A,ATP,1,0,6.5329160216543,7,6
223,2VTR_A,ATP,1,0,6.5320381368129,7,7
223,2VTR_A,ATP,1,0,6.5230927935038,7,8
223,2VTR_A,ATP,1,0,6.5174043731766,7,9
223,2VTR_A,ATP,1,0,6.7718716310247,8,1
223,2VTR_A,ATP,1,0,6.752395161031201,8,2
223,2VTR_A,ATP,1,0,6.743842242206999,8,3
223,2VTR_A,ATP,1,0,6.7023451774852,8,4
223,2VTR_A,ATP,1,0,6.6789493476861,8,5
223,2VTR_A,ATP,1,0,6.6658090430388,8,6
223,2VTR_A,ATP,1,0,6.6504477893507,8,7
223,2VTR_A,ATP,1,0,6.6101266044526,8,8
223,2VTR_A,ATP,1,0,6.573773035667199,8,9
223,2VTR_A,ATP,1,0,6.8335691643794,9,1
223,2VTR_A,ATP,1,0,6.8057832062229,9,2
223,2VTR_A,ATP,1,0,6.7303668719928,9,3
223,2VTR_A,ATP,1,0,6.7230625805305,9,4
223,2VTR_A,ATP,1,0,6.7167383050572,9,5
223,2VTR_A,ATP,1,0,6.699945858346201,9,6
223,2VTR_A,ATP,1,0,6.692676547022,9,7
223,2VTR_A,ATP,1,0,6.6713127925887,9,8
223,2VTR_A,ATP,1,0,6.646413014893599,9,9
223,2VTR_A,ATP,1,0,6.686263431239899,10,1
223,2VTR_A,ATP,1,0,6.6287909396483,10,2
223,2VTR_A,ATP,1,0,6.6174756608096,10,3
223,2VTR_A,ATP,1,0,6.6153505495722005,10,4
223,2VTR_A,ATP,1,0,6.5953697245198,10,5
223,2VTR_A,ATP,1,0,6.5798545846297,10,6
223,2VTR_A,ATP,1,0,6.5352467888179,10,7
223,2VTR_A,ATP,1,0,6.509157143644799,10,8
223,2VTR_A,ATP,1,0,6.5048628530908,10,9
223,2VTR_A,ATP,1,0,6.441110858255501,11,1
223,2VTR_A,ATP,1,0,6.4030945556589,11,2
223,2VTR_A,ATP,1,0,6.3860222971827,11,3
223,2VTR_A,ATP,1,0,6.3842854148674,11,4
223,2VTR_A,ATP,1,0,6.335907964559,11,5
223,2VTR_A,ATP,1,0,6.3122036508706,11,6
223,2VTR_A,ATP,1,0,6.3018061220548,11,7
223,2VTR_A,ATP,1,0,6.251840783254799,11,8
223,2VTR_A,ATP,1,0,6.2336451114946,11,9
223,2VTR_A,ATP,1,0,6.632008694264199,12,1
223,2VTR_A,ATP,1,0,6.5898540850969995,12,2
223,2VTR_A,ATP,1,0,6.5459108312252,12,3
223,2VTR_A,ATP,1,0,6.543645117289699,12,4
223,2VTR_A,ATP,1,0,6.530843369621699,12,5
223,2VTR_A,ATP,1,0,6.5271219787670995,12,6
223,2VTR_A,ATP,1,0,6.5244316621404,12,7
223,2VTR_A,ATP,1,0,6.5239105248303,12,8
223,2VTR_A,ATP,1,0,6.4725601515331,12,9
223,2VTR_A,ATP,1,0,6.6560648631056,13,1
223,2VTR_A,ATP,1,0,6.639228340980499,13,2
223,2VTR_A,ATP,1,0,6.634335962680499,13,3
223,2VTR_A,ATP,1,0,6.622311377007099,13,4
223,2VTR_A,ATP,1,0,6.605107611108799,13,5
223,2VTR_A,ATP,1,0,6.5940329609995,13,6
223,2VTR_A,ATP,1,0,6.590873269452,13,7
223,2VTR_A,ATP,1,0,6.5719990754324,13,8
223,2VTR_A,ATP,1,0,6.5532689828582,13,9
223,2VTR_A,ATP,1,0,6.9118639847608,14,1
223,2VTR_A,ATP,1,0,6.7398977016897,14,2
223,2VTR_A,ATP,1,0,6.6940783637704,14,3
223,2VTR_A,ATP,1,0,6.6795040568335,14,4
223,2VTR_A,ATP,1,0,6.6782120655428,14,5
223,2VTR_A,ATP,1,0,6.6734938617782,14,6
223,2VTR_A,ATP,1,0,6.666499462506,14,7
223,2VTR_A,ATP,1,0,6.6375809957895004,14,8
223,2VTR_A,ATP,1,0,6.6217748510767995,14,9
223,2VTR_A,ATP,1,0,6.5728084082984,15,1
223,2VTR_A,ATP,1,0,6.553978289692901,15,2
223,2VTR_A,ATP,1,0,6.5294303598159,15,3
223,2VTR_A,ATP,1,0,6.5055518715920995,15,4
223,2VTR_A,ATP,1,0,6.488058509171999,15,5
223,2VTR_A,ATP,1,0,6.4824113623271,15,6
223,2VTR_A,ATP,1,0,6.4303306970462994,15,7
223,2VTR_A,ATP,1,0,6.4145896128966005,15,8
223,2VTR_A,ATP,1,0,6.4134333245908,15,9
223,2VTR_A,ATP,1,0,6.7379978305615005,16,1
223,2VTR_A,ATP,1,0,6.6545434214731,16,2
223,2VTR_A,ATP,1,0,6.6066577248654,16,3
223,2VTR_A,ATP,1,0,6.5915350094602,16,4
223,2VTR_A,ATP,1,0,6.5879703067394,16,5
223,2VTR_A,ATP,1,0,6.543224710161299,16,6
223,2VTR_A,ATP,1,0,6.5375796610978,16,7
223,2VTR_A,ATP,1,0,6.532121380593,16,8
223,2VTR_A,ATP,1,0,6.5188607542460995,16,9
224,7S7A_A,R7B,1,0,5.393579432583899,1,1
224,7S7A_A,R7B,1,0,5.2579390877299,1,2
224,7S7A_A,R7B,1,0,5.2375805299973,1,3
224,7S7A_A,R7B,1,0,5.223394804057699,1,4
224,7S7A_A,R7B,1,0,5.2209395196317,1,5
224,7S7A_A,R7B,1,0,5.181088054394699,1,6
224,7S7A_A,R7B,1,0,5.1085690936834,1,7
224,7S7A_A,R7B,1,0,5.0697431061456,1,8
224,7S7A_A,R7B,1,0,5.0472702854927,1,9
225,8FOW_A,R7B,1,0,5.4839058361332995,1,1
225,8FOW_A,R7B,1,0,5.4230232321733,1,2
225,8FOW_A,R7B,1,0,5.3092600774177,1,3
225,8FOW_A,R7B,1,0,5.293186025482499,1,4
225,8FOW_A,R7B,1,0,5.243607859379,1,5
225,8FOW_A,R7B,1,0,5.1822761761665,1,6
225,8FOW_A,R7B,1,0,5.1363826824081995,1,7
225,8FOW_A,R7B,1,0,5.0537519459153,1,8
225,8FOW_A,R7B,1,0,4.9921799787137,1,9
226,7S9X_A,R7B,1,0,5.3923983083067,1,1
226,7S9X_A,R7B,1,0,5.3827013431248,1,2
226,7S9X_A,R7B,1,0,5.3756985453921,1,3
226,7S9X_A,R7B,1,0,5.3194362096119,1,4
226,7S9X_A,R7B,1,0,5.3171935786067,1,5
226,7S9X_A,R7B,1,0,5.3128835400224,1,6
226,7S9X_A,R7B,1,0,5.3066631414029,1,7
226,7S9X_A,R7B,1,0,5.265629502998,1,8
226,7S9X_A,R7B,1,0,5.2315343059132,1,9
227,7RXO_A,R7B,1,0,5.2702130453335,1,1
227,7RXO_A,R7B,1,0,5.2357184336041,1,2
227,7RXO_A,R7B,1,0,5.214767736729399,1,3
227,7RXO_A,R7B,1,0,5.1969959781798,1,4
227,7RXO_A,R7B,1,0,5.1826668476103,1,5
227,7RXO_A,R7B,1,0,5.110205245817,1,6
227,7RXO_A,R7B,1,0,5.0650906670944,1,7
227,7RXO_A,R7B,1,0,4.8973455822988,1,8
227,7RXO_A,R7B,1,0,4.8035632452607,1,9
228,7S84_A,R7B,1,0,5.3162814177776,1,1
228,7S84_A,R7B,1,0,5.2875944845145,1,2
228,7S84_A,R7B,1,0,5.1972338049774,1,3
228,7S84_A,R7B,1,0,5.1170195292848,1,4
228,7S84_A,R7B,1,0,5.0579294281867995,1,5
228,7S84_A,R7B,1,0,4.946959418021,1,6
228,7S84_A,R7B,1,0,4.9464407305675,1,7
228,7S84_A,R7B,1,0,4.8676111372969,1,8
228,7S84_A,R7B,1,0,4.7195611171845995,1,9
229,7S85_A,R7B,1,0,5.4088931194455,1,1
229,7S85_A,R7B,1,0,5.3521208394126,1,2
229,7S85_A,R7B,1,0,5.2577127913951,1,3
229,7S85_A,R7B,1,0,5.2294836952551,1,4
229,7S85_A,R7B,1,0,5.214177005888099,1,5
229,7S85_A,R7B,1,0,5.1107917884304,1,6
229,7S85_A,R7B,1,0,5.0589468668356,1,7
229,7S85_A,R7B,1,0,5.0431242846119995,1,8
229,7S85_A,R7B,1,0,4.9577465693899,1,9
230,7S4T_A,R7B,1,0,5.3402295068675,1,1
230,7S4T_A,R7B,1,0,5.331890642429999,1,2
230,7S4T_A,R7B,1,0,5.1814112300887,1,3
230,7S4T_A,R7B,1,0,5.1414772178870995,1,4
230,7S4T_A,R7B,1,0,5.1175137328421005,1,5
230,7S4T_A,R7B,1,0,5.0066713866108,1,6
230,7S4T_A,R7B,1,0,4.888299508808,1,7
230,7S4T_A,R7B,1,0,4.8629331581239,1,8
230,7S4T_A,R7B,1,0,4.8176380968518995,1,9
231,8FP0_A,R7B,1,0,5.5131037552049,1,1
231,8FP0_A,R7B,1,0,5.4602434854078,1,2
231,8FP0_A,R7B,1,0,5.4225297254315,1,3
231,8FP0_A,R7B,1,0,5.3499502591301,1,4
231,8FP0_A,R7B,1,0,5.2266150011953,1,5
231,8FP0_A,R7B,1,0,5.0313151469563,1,6
231,8FP0_A,R7B,1,0,4.891911433615,1,7
231,8FP0_A,R7B,1,0,4.8889385106261996,1,8
231,8FP0_A,R7B,1,0,4.8850810647115,1,9
232,7RWF_A,R7B,1,0,5.332671992652499,1,1
232,7RWF_A,R7B,1,0,5.2837080070655995,1,2
232,7RWF_A,R7B,1,0,5.1797607308907,1,3
232,7RWF_A,R7B,1,0,5.1444879156109,1,4
232,7RWF_A,R7B,1,0,5.050344980219,1,5
232,7RWF_A,R7B,1,0,5.0270928997901,1,6
232,7RWF_A,R7B,1,0,4.881335534701,1,7
232,7RWF_A,R7B,1,0,4.8687069200126,1,8
232,7RWF_A,R7B,1,0,4.8436095254417,1,9
233,3PXF_A,R7B,3,0,5.3315317971173,1,1
233,3PXF_A,R7B,3,0,5.3203000994641,1,2
233,3PXF_A,R7B,3,0,5.3138848932355,1,3
233,3PXF_A,R7B,3,0,5.311367350178299,1,4
233,3PXF_A,R7B,3,0,5.2804916534155995,1,5
233,3PXF_A,R7B,3,0,5.2669473791508,1,6
233,3PXF_A,R7B,3,0,5.2608207205532995,1,7
233,3PXF_A,R7B,3,0,5.2172730378385,1,8
233,3PXF_A,R7B,3,0,5.1034707147169,1,9
234,3PXQ_A,R7B,3,0,5.4385768509488,1,1
234,3PXQ_A,R7B,3,0,5.197302356952799,1,2
234,3PXQ_A,R7B,3,0,5.1747221606988,1,3
234,3PXQ_A,R7B,3,0,5.1743416260868,1,4
234,3PXQ_A,R7B,3,0,5.1441294150385,1,5
234,3PXQ_A,R7B,3,0,5.1344041151379,1,6
234,3PXQ_A,R7B,3,0,5.115123508979099,1,7
234,3PXQ_A,R7B,3,0,5.1065062337423,1,8
234,3PXQ_A,R7B,3,0,5.0517468043023,1,9
235,4EZ7_A,R7B,3,0,5.4662389959933,1,1
235,4EZ7_A,R7B,3,0,5.2844715188113,1,2
235,4EZ7_A,R7B,3,0,5.1634775242819995,1,3
235,4EZ7_A,R7B,3,0,5.1547213993882,1,4
235,4EZ7_A,R7B,3,0,5.089548003621499,1,5
235,4EZ7_A,R7B,3,0,5.087182608395,1,6
235,4EZ7_A,R7B,3,0,5.0823073717563,1,7
235,4EZ7_A,R7B,3,0,5.0692454111759,1,8
235,4EZ7_A,R7B,3,0,5.0451000499505,1,9
236,1JST_A,R7B,2,0,4.865787160379,1,1
236,1JST_A,R7B,2,0,4.8544841161535,1,2
236,1JST_A,R7B,2,0,4.7662513497856,1,3
236,1JST_A,R7B,2,0,4.7554152379592,1,4
236,1JST_A,R7B,2,0,4.7089163215548995,1,5
236,1JST_A,R7B,2,0,4.690946594054299,1,6
236,1JST_A,R7B,2,0,4.6881356109876995,1,7
236,1JST_A,R7B,2,0,4.6821236628913,1,8
236,1JST_A,R7B,2,0,4.6645386655655,1,9
237,7ACK_C,R7B,2,0,5.6834870421626995,1,1
237,7ACK_C,R7B,2,0,5.4606876796169,1,2
237,7ACK_C,R7B,2,0,5.4475784969503,1,3
237,7ACK_C,R7B,2,0,5.270869188813,1,4
237,7ACK_C,R7B,2,0,5.2381488820587,1,5
237,7ACK_C,R7B,2,0,5.2169362265654,1,6
237,7ACK_C,R7B,2,0,5.1962240679736,1,7
